Land;Bundesland;PLZ;Ort
Österreich;Niederösterreich;3721;Limberg
Österreich;Niederösterreich;3722;Straning
Österreich;Niederösterreich;3730;Eggenburg
Österreich;Niederösterreich;3741;Pulkau
Österreich;Niederösterreich;3742;Theras
Österreich;Niederösterreich;3743;Röschitz
Österreich;Niederösterreich;3744;Stockern
Österreich;Niederösterreich;3751;Sigmundsherberg
Österreich;Niederösterreich;3752;Walkenstein
Österreich;Niederösterreich;3753;Hötzelsdorf
Österreich;Niederösterreich;3754;Irnfritz
Österreich;Niederösterreich;3761;Messern
Österreich;Niederösterreich;3762;Ludweis
Österreich;Niederösterreich;3763;Japons
Österreich;Niederösterreich;3800;Göpfritz an der Wild
Österreich;Niederösterreich;3804;Allentsteig
Österreich;Niederösterreich;3811;Kirchberg an der Wild
Österreich;Niederösterreich;3812;Groß Siegharts
Österreich;Niederösterreich;3813;Dietmanns
Österreich;Niederösterreich;3814;Aigen
Österreich;Niederösterreich;3820;Raabs an der Thaya
Österreich;Niederösterreich;3822;Karlstein an der Thaya
Österreich;Niederösterreich;3823;Weikertschlag an der Thaya
Österreich;Niederösterreich;3824;Großau
Österreich;Niederösterreich;3830;Waidhofen an der Thaya
Österreich;Niederösterreich;3834;Pfaffenschlag bei Waidhofen an der Thaya
Österreich;Niederösterreich;3841;Windigsteig
Österreich;Niederösterreich;3842;Thaya
Österreich;Niederösterreich;3843;Dobersberg
Österreich;Niederösterreich;3844;Waldkirchen an der Thaya
Österreich;Niederösterreich;3851;Kautzen
Österreich;Niederösterreich;3852;Gastern
Österreich;Niederösterreich;3860;Heidenreichstein
Österreich;Niederösterreich;3861;Eggern
Österreich;Niederösterreich;3862;Eisgarn
Österreich;Niederösterreich;3863;Reingers
Österreich;Niederösterreich;3871;Nagelberg
Österreich;Niederösterreich;3872;Langegg
Österreich;Niederösterreich;3873;Brand
Österreich;Niederösterreich;3874;Litschau
Österreich;Niederösterreich;3900;Schwarzenau
Österreich;Niederösterreich;3902;Vitis
Österreich;Niederösterreich;3903;Echsenbach
Österreich;Niederösterreich;3910;Zwettl
Österreich;Niederösterreich;3911;Rappottenstein
Österreich;Niederösterreich;3912;Grafenschlag
Österreich;Niederösterreich;3913;Großgöttfritz
Österreich;Niederösterreich;3914;Waldhausen
Österreich;Niederösterreich;3920;Groß Gerungs
Österreich;Niederösterreich;3921;Langschlag
Österreich;Niederösterreich;3922;Großschönau
Österreich;Niederösterreich;3923;Jagenbach
Österreich;Niederösterreich;3924;Rosenau Schloß
Österreich;Niederösterreich;3925;Arbesbach
Österreich;Niederösterreich;3931;Schweiggers
Österreich;Niederösterreich;3932;Kirchberg am Walde
Österreich;Niederösterreich;3942;Hirschbach
Österreich;Niederösterreich;3943;Schrems
Österreich;Niederösterreich;3944;Pürbach
Österreich;Niederösterreich;3945;Hoheneich
Österreich;Niederösterreich;3950;Gmünd
Österreich;Niederösterreich;3961;Waldenstein
Österreich;Niederösterreich;3962;Heinrichs bei Weitra
Österreich;Niederösterreich;3970;Weitra
Österreich;Niederösterreich;3971;St. Martin
Österreich;Niederösterreich;3972;Bad Großpertholz
Österreich;Niederösterreich;3973;Karlstift
Österreich;Oberösterreich;4020;Linz
Österreich;Oberösterreich;4030;Linz
Österreich;Oberösterreich;4040;Linz
Österreich;Oberösterreich;4048;Puchenau
Österreich;Oberösterreich;4050;Traun
Österreich;Oberösterreich;4052;Ansfelden
Österreich;Oberösterreich;4053;Haid
Österreich;Oberösterreich;4055;Pucking
Österreich;Oberösterreich;4060;Leonding
Österreich;Oberösterreich;4061;Pasching
Österreich;Oberösterreich;4062;Thening
Österreich;Oberösterreich;4063;Hörsching
Österreich;Oberösterreich;4064;Oftering
Österreich;Oberösterreich;4070;Eferding
Österreich;Oberösterreich;4072;Alkoven
Österreich;Oberösterreich;4073;Wilhering
Österreich;Oberösterreich;4074;Stroheim
Österreich;Oberösterreich;4075;Breitenaich
Österreich;Oberösterreich;4076;St. Marienkirchen an der Polsenz
Österreich;Oberösterreich;4081;Hartkirchen
Österreich;Oberösterreich;4082;Aschach an der Donau
Österreich;Oberösterreich;4083;Haibach ob der Donau
Österreich;Oberösterreich;4084;St. Agatha
Österreich;Oberösterreich;4085;Wesenufer
Österreich;Oberösterreich;4090;Engelhartszell
Österreich;Oberösterreich;4091;Vichtenstein
Österreich;Oberösterreich;4092;Esternberg
Österreich;Oberösterreich;4100;Ottensheim
Österreich;Oberösterreich;4101;Feldkirchen an der Donau
Österreich;Oberösterreich;4102;Goldwörth
Österreich;Oberösterreich;4111;Walding
Österreich;Oberösterreich;4112;Rottenegg
Österreich;Oberösterreich;4113;St. Martin im Mühlkreis
Österreich;Oberösterreich;4114;Neuhaus an der Donau
Österreich;Oberösterreich;4115;Kleinzell im Mühlkreis
Österreich;Oberösterreich;4116;St. Ulrich im Mühlkreis
Österreich;Oberösterreich;4120;Neufelden
Österreich;Oberösterreich;4121;Altenfelden
Österreich;Oberösterreich;4122;Arnreit
Österreich;Oberösterreich;4131;Kirchberg ob der Donau
Österreich;Oberösterreich;4132;Lembach im Mühlkreis
Österreich;Oberösterreich;4133;Niederkappel
Österreich;Oberösterreich;4134;Putzleinsdorf
Österreich;Oberösterreich;4141;Pfarrkirchen im Mühlkreis
Österreich;Oberösterreich;4142;Hofkirchen im Mühlkreis
Österreich;Oberösterreich;4143;Neustift im Mühlkreis
Österreich;Oberösterreich;4144;Oberkappel
Österreich;Oberösterreich;4150;Rohrbach in Oberösterreich
Österreich;Oberösterreich;4151;Oepping
Österreich;Oberösterreich;4152;Sarleinsbach
Österreich;Oberösterreich;4153;Peilstein im Mühlviertel
Österreich;Oberösterreich;4154;Kollerschlag
Österreich;Oberösterreich;4155;Nebelberg
Österreich;Oberösterreich;4160;Aigen-Schlägl
Österreich;Oberösterreich;4161;Ulrichsberg
Österreich;Oberösterreich;4162;Julbach
Österreich;Oberösterreich;4163;Klaffer am Hochficht
Österreich;Oberösterreich;4164;Schwarzenberg am Böhmerwald
Österreich;Oberösterreich;4170;Haslach an der Mühl
Österreich;Oberösterreich;4171;St. Peter am Wimberg
Österreich;Oberösterreich;4172;St. Johann am Wimberg
Österreich;Oberösterreich;4173;St. Veit im Mühlkreis
Österreich;Oberösterreich;4174;Niederwaldkirchen
Österreich;Oberösterreich;4175;Herzogsdorf
Österreich;Oberösterreich;4180;Zwettl an der Rodl
Österreich;Oberösterreich;4181;Oberneukirchen
Österreich;Oberösterreich;4182;Waxenberg
Österreich;Oberösterreich;4183;Traberg
Österreich;Oberösterreich;4184;Helfenberg
Österreich;Oberösterreich;4190;Bad Leonfelden
Österreich;Oberösterreich;4191;Vorderweißenbach
Österreich;Oberösterreich;4192;Schenkenfelden
Österreich;Oberösterreich;4193;Reichenthal
Österreich;Oberösterreich;4201;Gramastetten
Österreich;Oberösterreich;4202;Hellmonsödt
Österreich;Oberösterreich;4203;Altenberg bei Linz
Österreich;Oberösterreich;4204;Reichenau im Mühlkreis
Österreich;Oberösterreich;4209;Engerwitzdorf
Österreich;Oberösterreich;4210;Gallneukirchen
Österreich;Oberösterreich;4211;Alberndorf in der Riedmark
Österreich;Oberösterreich;4212;Neumarkt im Mühlkreis
Österreich;Oberösterreich;4213;Unterweitersdorf
Österreich;Oberösterreich;4221;Steyregg
Österreich;Oberösterreich;4222;St. Georgen an der Gusen
Österreich;Oberösterreich;4223;Katsdorf
Österreich;Oberösterreich;4224;Wartberg ob der Aist
Österreich;Oberösterreich;4225;Luftenberg
Österreich;Oberösterreich;4230;Pregarten
Österreich;Oberösterreich;4232;Hagenberg im Mühlkreis
Österreich;Oberösterreich;4240;Freistadt
Österreich;Oberösterreich;4242;Hirschbach im Mühlkreis
Österreich;Oberösterreich;4251;Sandl
Österreich;Oberösterreich;4252;Liebenau
Österreich;Oberösterreich;4261;Rainbach im Mühlkreis
Österreich;Oberösterreich;4262;Leopoldschlag
Österreich;Oberösterreich;4263;Windhaag bei Freistadt
Österreich;Oberösterreich;4264;Grünbach
Österreich;Oberösterreich;4271;St. Oswald bei Freistadt
Österreich;Oberösterreich;4272;Weitersfelden
Österreich;Oberösterreich;4273;Unterweißenbach
Österreich;Oberösterreich;4274;Schönau im Mühlkreis
Österreich;Oberösterreich;4280;Königswiesen
Österreich;Oberösterreich;4281;Mönchdorf
Österreich;Oberösterreich;4282;Pierbach
Österreich;Oberösterreich;4283;Bad Zell
Österreich;Oberösterreich;4284;Tragwein
Österreich;Oberösterreich;4291;Lasberg
Österreich;Oberösterreich;4292;Kefermarkt
Österreich;Oberösterreich;4293;Gutau
Österreich;Oberösterreich;4294;St. Leonhard bei Freistadt
Österreich;Niederösterreich;4300;St. Valentin
Österreich;Niederösterreich;4303;St. Pantaleon
Österreich;Oberösterreich;4310;Mauthausen
Österreich;Oberösterreich;4311;Schwertberg
Österreich;Oberösterreich;4312;Ried in der Riedmark
Österreich;Oberösterreich;4320;Perg
Österreich;Oberösterreich;4322;Windhaag bei Perg
Österreich;Oberösterreich;4323;Münzbach
Österreich;Oberösterreich;4324;Rechberg
Österreich;Oberösterreich;4331;Naarn
Österreich;Oberösterreich;4332;Au an der Donau
Österreich;Oberösterreich;4341;Arbing
Österreich;Oberösterreich;4342;Baumgartenberg
Österreich;Oberösterreich;4343;Mitterkirchen
Österreich;Oberösterreich;4351;Saxen
Österreich;Oberösterreich;4352;Klam
Österreich;Oberösterreich;4360;Grein
Österreich;Oberösterreich;4362;Bad Kreuzen
Österreich;Oberösterreich;4363;Pabneukirchen
Österreich;Oberösterreich;4364;St. Thomas
Österreich;Oberösterreich;4371;Dimbach
Österreich;Oberösterreich;4372;St. Georgen am Walde
Österreich;Oberösterreich;4381;St. Nikola an der Donau
Österreich;Oberösterreich;4382;Sarmingstein
Österreich;Oberösterreich;4391;Waldhausen im Strudengau
Österreich;Niederösterreich;4392;Dorfstetten
Österreich;Oberösterreich;4400;Steyr
Österreich;Oberösterreich;4407;Steyr-Gleink
Österreich;Oberösterreich;4421;Aschach an der Steyr
Österreich;Niederösterreich;4431;Haidershofen
Österreich;Niederösterreich;4432;Ernsthofen
Österreich;Niederösterreich;4441;Behamberg
Österreich;Oberösterreich;4442;Kleinraming
Österreich;Oberösterreich;4443;Maria Neustift
Österreich;Oberösterreich;4451;Garsten
Österreich;Oberösterreich;4452;Ternberg
Österreich;Oberösterreich;4453;Trattenbach
Österreich;Oberösterreich;4460;Losenstein
Österreich;Oberösterreich;4461;Laussa
Österreich;Oberösterreich;4462;Reichraming
Österreich;Oberösterreich;4463;Großraming
Österreich;Oberösterreich;4464;Kleinreifling
Österreich;Oberösterreich;4470;Enns
Österreich;Oberösterreich;4481;Asten
Österreich;Niederösterreich;4482;Ennsdorf
Österreich;Oberösterreich;4483;Hargelsberg
Österreich;Oberösterreich;4484;Kronstorf
Österreich;Oberösterreich;4490;St. Florian
Österreich;Oberösterreich;4491;Niederneukirchen
Österreich;Oberösterreich;4492;Hofkirchen im Traunkreis
Österreich;Oberösterreich;4493;Wolfern
Österreich;Oberösterreich;4501;Neuhofen an der Krems
Österreich;Oberösterreich;4502;St. Marien
Österreich;Oberösterreich;4511;Allhaming
Österreich;Oberösterreich;4521;Schiedlberg
Österreich;Oberösterreich;4522;Sierning
Österreich;Oberösterreich;4523;Neuzeug
Österreich;Oberösterreich;4531;Kematen an der Krems
Österreich;Oberösterreich;4532;Rohr im Kremstal
Österreich;Oberösterreich;4533;Piberbach
Österreich;Oberösterreich;4540;Bad Hall
Österreich;Oberösterreich;4541;Adlwang
Österreich;Oberösterreich;4542;Nußbach
Österreich;Oberösterreich;4550;Kremsmünster
Österreich;Oberösterreich;4551;Ried im Traunkreis
Österreich;Oberösterreich;4552;Wartberg an der Krems
Österreich;Oberösterreich;4553;Schlierbach
Österreich;Oberösterreich;4554;Oberschlierbach
Österreich;Oberösterreich;4560;Kirchdorf an der Krems
Österreich;Oberösterreich;4562;Steinbach am Ziehberg
Österreich;Oberösterreich;4563;Micheldorf
Österreich;Oberösterreich;4564;Klaus an der Pyhrnbahn
Österreich;Oberösterreich;4565;Inzersdorf im Kremstal
Österreich;Oberösterreich;4571;Steyrling
Österreich;Oberösterreich;4572;St. Pankraz
Österreich;Oberösterreich;4573;Hinterstoder
Österreich;Oberösterreich;4574;Vorderstoder
Österreich;Oberösterreich;4575;Roßleithen
Österreich;Oberösterreich;4580;Windischgarsten
Österreich;Oberösterreich;4581;Rosenau am Hengstpaß
Österreich;Oberösterreich;4582;Spital am Pyhrn
Österreich;Oberösterreich;4591;Molln
Österreich;Oberösterreich;4592;Leonstein
Österreich;Oberösterreich;4593;Obergrünburg
Österreich;Oberösterreich;4594;Grünburg
Österreich;Oberösterreich;4595;Waldneukirchen
Österreich;Oberösterreich;4596;Steinbach an der Steyr
Österreich;Oberösterreich;4600;Wels
Österreich;Oberösterreich;4611;Buchkirchen
Österreich;Oberösterreich;4612;Scharten
Österreich;Oberösterreich;4613;Mistelbach bei Wels
Österreich;Oberösterreich;4614;Marchtrenk
Österreich;Oberösterreich;4615;Holzhausen
Österreich;Oberösterreich;4616;Weißkirchen
Österreich;Oberösterreich;4621;Sipbachzell
Österreich;Oberösterreich;4622;Eggendorf im Traunkreis
Österreich;Oberösterreich;4623;Gunskirchen
Österreich;Oberösterreich;4624;Pennewang
Österreich;Oberösterreich;4625;Offenhausen
Österreich;Oberösterreich;4631;Krenglbach
Österreich;Oberösterreich;4632;Pichl bei Wels
Österreich;Oberösterreich;4633;Kematen am Innbach
Österreich;Oberösterreich;4641;Steinhaus
Österreich;Oberösterreich;4642;Sattledt
Österreich;Oberösterreich;4643;Pettenbach
Österreich;Oberösterreich;4644;Scharnstein
Österreich;Oberösterreich;4645;Grünau im Almtal
Österreich;Oberösterreich;4650;Lambach
Österreich;Oberösterreich;4651;Stadl-Paura
Österreich;Oberösterreich;4652;Steinerkirchen an der Traun
Österreich;Oberösterreich;4653;Eberstalzell
Österreich;Oberösterreich;4654;Bad Wimsbach-Neydharting
Österreich;Oberösterreich;4655;Vorchdorf
Österreich;Oberösterreich;4656;Kirchham
Österreich;Oberösterreich;4661;Roitham am Traunfall
Österreich;Oberösterreich;4662;Steyrermühl
Österreich;Oberösterreich;4663;Laakirchen
Österreich;Oberösterreich;4664;Oberweis
Österreich;Oberösterreich;4671;Neukirchen bei Lambach
Österreich;Oberösterreich;4672;Bachmanning
Österreich;Oberösterreich;4673;Gaspoltshofen
Österreich;Oberösterreich;4674;Altenhof am Hausruck
Österreich;Oberösterreich;4675;Weibern
Österreich;Oberösterreich;4676;Aistersheim
Österreich;Oberösterreich;4680;Haag am Hausruck
Österreich;Oberösterreich;4681;Rottenbach
Österreich;Oberösterreich;4682;Geboltskirchen
Österreich;Oberösterreich;4690;Schwanenstadt
Österreich;Oberösterreich;4691;Breitenschützing
Österreich;Oberösterreich;4692;Niederthalheim
Österreich;Oberösterreich;4693;Desselbrunn
Österreich;Oberösterreich;4694;Ohlsdorf
Österreich;Oberösterreich;4701;Bad Schallerbach
Österreich;Oberösterreich;4702;Wallern an der Trattnach
Österreich;Oberösterreich;4707;Schlüßlberg
Österreich;Oberösterreich;4710;Grieskirchen
Österreich;Oberösterreich;4712;Michaelnbach
Österreich;Oberösterreich;4713;Gallspach
Österreich;Oberösterreich;4714;Meggenhofen
Österreich;Oberösterreich;4715;Taufkirchen an der Trattnach
Österreich;Oberösterreich;4716;Hofkirchen an der Trattnach
Österreich;Oberösterreich;4720;Neumarkt im Hausruckkreis
Österreich;Oberösterreich;4721;Altschwendt
Österreich;Oberösterreich;4722;Peuerbach
Österreich;Oberösterreich;4723;Natternbach
Österreich;Oberösterreich;4724;Neukirchen am Walde
Österreich;Oberösterreich;4725;St. Aegidi
Österreich;Oberösterreich;4730;Waizenkirchen
Österreich;Oberösterreich;4731;Prambachkirchen
Österreich;Oberösterreich;4732;St. Thomas
Österreich;Oberösterreich;4733;Heiligenberg
Österreich;Oberösterreich;4741;Wendling
Österreich;Oberösterreich;4742;Pram
Österreich;Oberösterreich;4743;Peterskirchen
Österreich;Oberösterreich;4751;Dorf
Österreich;Oberösterreich;4752;Riedau
Österreich;Oberösterreich;4753;Taiskirchen im Innkreis
Österreich;Oberösterreich;4754;Andrichsfurt
Österreich;Oberösterreich;4755;Zell an der Pram
Österreich;Oberösterreich;4760;Raab
Österreich;Oberösterreich;4761;Enzenkirchen
Österreich;Oberösterreich;4762;St. Willibald
Österreich;Oberösterreich;4770;Andorf
Österreich;Oberösterreich;4771;Sigharting
Österreich;Oberösterreich;4772;Lambrechten
Österreich;Oberösterreich;4773;Eggerding
Österreich;Oberösterreich;4774;St. Marienkirchen bei Schärding
Österreich;Oberösterreich;4775;Taufkirchen an der Pram
Österreich;Oberösterreich;4776;Diersbach
Österreich;Oberösterreich;4777;Mayrhof
Österreich;Oberösterreich;4780;Schärding
Österreich;Oberösterreich;4782;St. Florian am Inn
Österreich;Oberösterreich;4783;Wernstein am Inn
Österreich;Oberösterreich;4784;Schardenberg
Österreich;Oberösterreich;4785;Freinberg
Österreich;Oberösterreich;4786;Brunnenthal
Österreich;Oberösterreich;4791;Rainbach im Innkreis
Österreich;Oberösterreich;4792;Münzkirchen
Österreich;Oberösterreich;4793;St. Roman
Österreich;Oberösterreich;4794;Kopfing im Innkreis
Österreich;Oberösterreich;4800;Attnang-Puchheim
Österreich;Oberösterreich;4801;Traunkirchen
Österreich;Oberösterreich;4802;Ebensee
Österreich;Oberösterreich;4810;Gmunden
Österreich;Oberösterreich;4812;Pinsdorf
Österreich;Oberösterreich;4813;Altmünster
Österreich;Oberösterreich;4814;Neukirchen
Österreich;Oberösterreich;4816;Gschwandt
Österreich;Oberösterreich;4817;St. Konrad
Österreich;Oberösterreich;4820;Bad Ischl
Österreich;Oberösterreich;4821;Lauffen
Österreich;Oberösterreich;4822;Bad Goisern am Hallstättersee
Österreich;Oberösterreich;4823;Steeg
Österreich;Oberösterreich;4824;Gosau
Österreich;Oberösterreich;4825;Gosau-Hintertal
